#
# The Tor Project
#
# URL: https://metrics.torproject.org/webstats-tb-locale.csv?start=2020-12-27&end=2021-05-28
#
date,locale,initial_downloads,update_pings
2021-03-11,ca,85,345
2021-03-11,ga-IE,43,3
2021-03-11,id,63,79
2021-03-11,is,58,24
2021-03-11,nb-NO,61,78
2021-03-11,cs,80,425
2021-03-11,el,53,86
2021-03-11,hu,44,287
2021-03-11,ka,43,8
2021-03-11,es-AR,91,217
2021-03-11,ro,49,37
2021-03-11,mk,37,7
2021-03-11,lt,39,12
2021-03-11,ms,39,10
2021-03-12,ar,124,940
2021-03-12,de,4499,86548
2021-03-12,en-US,58981,773378
2021-03-12,es-ES,2605,22901
2021-03-12,fa,72,371
2021-03-12,fr,1468,24543
2021-03-12,it,718,12106
2021-03-12,ko,69,895
2021-03-12,nl,91,1232
2021-03-12,pl,137,3101
2021-03-12,pt-PT,0,16
2021-03-12,ru,7331,192871
2021-03-12,tr,159,4608
2021-03-12,vi,50,66
2021-03-12,zh-CN,1043,4162
2021-03-12,??,23,568
2021-03-12,ja,125,4150
2021-03-12,pt-BR,1180,7469
2021-03-12,th,54,5
2021-03-12,da,60,178
2021-03-12,he,50,49
2021-03-12,sv-SE,73,358
2021-03-12,zh-TW,774,32549
2021-03-12,ca,73,354
2021-03-12,ga-IE,43,2
2021-03-12,id,54,128
2021-03-12,is,55,44
2021-03-12,nb-NO,47,83
2021-03-12,cs,67,541
2021-03-12,el,62,106
2021-03-12,hu,69,352
2021-03-12,ka,51,8
2021-03-12,es-AR,85,305
2021-03-12,ro,59,92
2021-03-12,mk,45,15
2021-03-12,lt,53,29
2021-03-12,ms,46,23
2021-03-13,ar,92,958
2021-03-13,de,3546,86064
2021-03-13,en-US,60382,757050
2021-03-13,es-ES,2388,20915
2021-03-13,fa,36,461
2021-03-13,fr,1624,24247
2021-03-13,it,848,11622
2021-03-13,ko,80,854
2021-03-13,nl,64,1193
2021-03-13,pl,124,2921
2021-03-13,pt-PT,0,23
2021-03-13,ru,7561,192545
2021-03-13,tr,148,4659
2021-03-13,vi,47,61
2021-03-13,zh-CN,1129,3832
2021-03-13,??,15,555
2021-03-13,ja,133,4146
2021-03-13,pt-BR,1273,7021
2021-03-13,th,30,6
2021-03-13,da,43,189
2021-03-13,he,32,71
2021-03-13,sv-SE,56,359
2021-03-13,zh-TW,786,31951
2021-03-13,ca,60,369
2021-03-13,ga-IE,30,2
2021-03-13,id,38,123
2021-03-13,is,32,36
2021-03-13,nb-NO,40,74
2021-03-13,cs,36,512
2021-03-13,el,42,114
2021-03-13,hu,48,287
2021-03-13,ka,30,8
2021-03-13,es-AR,62,288
2021-03-13,ro,42,65
2021-03-13,mk,32,11
2021-03-13,lt,34,12
2021-03-13,ms,26,10
2021-03-14,ar,136,979
2021-03-14,de,3829,88006
2021-03-14,en-US,61019,761975
2021-03-14,es-ES,2364,20807
2021-03-14,fa,75,431
2021-03-14,fr,1590,24438
2021-03-14,it,842,12588
2021-03-14,ko,99,831
2021-03-14,nl,110,1184
2021-03-14,pl,197,3110
2021-03-14,pt-PT,0,9
2021-03-14,ru,7577,189410
2021-03-14,tr,250,4588
2021-03-14,vi,90,66
2021-03-14,zh-CN,1258,3752
2021-03-14,??,40,722
2021-03-14,ja,157,4017
2021-03-14,pt-BR,1266,6975
2021-03-14,th,68,7
2021-03-14,da,81,194
2021-03-14,he,63,86
2021-03-14,sv-SE,95,373
2021-03-14,zh-TW,797,31177
2021-03-14,ca,87,313
2021-03-14,ga-IE,58,3
2021-03-14,id,69,117
2021-03-14,is,63,39
2021-03-14,nb-NO,78,87
2021-03-14,cs,80,554
2021-03-14,el,69,123
2021-03-14,hu,89,372
2021-03-14,ka,68,7
2021-03-14,es-AR,79,316
2021-03-14,ro,82,49
2021-03-14,mk,67,3
2021-03-14,lt,57,13
2021-03-14,ms,59,10
2021-03-15,ar,222,1020
2021-03-15,de,3736,87246
2021-03-15,en-US,61010,789474
2021-03-15,es-ES,2815,23321
2021-03-15,fa,120,450
2021-03-15,fr,1668,25445
2021-03-15,it,960,12278
2021-03-15,ko,150,894
2021-03-15,nl,144,1213
2021-03-15,pl,201,3131
2021-03-15,pt-PT,0,23
2021-03-15,ru,6576,186711
2021-03-15,tr,213,4483
2021-03-15,vi,110,61
2021-03-15,zh-CN,1292,3923
2021-03-15,??,15,544
2021-03-15,ja,179,3935
2021-03-15,pt-BR,1361,7670
2021-03-15,th,112,16
2021-03-15,da,151,190
2021-03-15,he,121,78
2021-03-15,sv-SE,122,369
2021-03-15,zh-TW,813,31251
2021-03-15,ca,161,383
2021-03-15,ga-IE,119,3
2021-03-15,id,125,120
2021-03-15,is,108,41
2021-03-15,nb-NO,107,88
2021-03-15,cs,143,524
2021-03-15,el,136,135
2021-03-15,hu,125,420
2021-03-15,ka,105,7
2021-03-15,es-AR,142,341
2021-03-15,ro,102,75
2021-03-15,mk,104,9
2021-03-15,lt,95,10
2021-03-15,ms,101,13
2021-03-15,rn-US,0,1
2021-03-16,ar,542,970
2021-03-16,de,3940,85972
2021-03-16,en-US,61807,782807
2021-03-16,es-ES,3142,23386
2021-03-16,fa,406,451
2021-03-16,fr,1837,25196
2021-03-16,it,1178,12068
2021-03-16,ko,372,819
2021-03-16,nl,354,1201
2021-03-16,pl,389,3081
2021-03-16,pt-PT,0,15
2021-03-16,ru,6811,186259
2021-03-16,tr,372,4504
2021-03-16,vi,279,61
2021-03-16,zh-CN,1432,4108
2021-03-16,??,18,558
2021-03-16,ja,433,3995
2021-03-16,pt-BR,1583,7603
2021-03-16,th,279,7
2021-03-16,da,449,161
2021-03-16,he,363,62
2021-03-16,sv-SE,308,351
2021-03-16,zh-TW,948,30829
2021-03-16,ca,496,369
2021-03-16,ga-IE,377,2
2021-03-16,id,381,132
2021-03-16,is,366,51
2021-03-16,nb-NO,325,86
2021-03-16,cs,458,518
2021-03-16,el,444,137
2021-03-16,hu,383,357
2021-03-16,ka,331,11
2021-03-16,es-AR,444,351
2021-03-16,ro,316,68
2021-03-16,mk,322,6
2021-03-16,lt,312,10
2021-03-16,ms,318,10
2021-03-17,ar,154,934
2021-03-17,de,3125,85154
2021-03-17,en-US,57291,778108
2021-03-17,es-ES,2450,22816
2021-03-17,fa,59,414
2021-03-17,fr,1346,24743
2021-03-17,it,735,12023
2021-03-17,ko,99,826
2021-03-17,nl,81,1158
2021-03-17,pl,151,3091
2021-03-17,pt-PT,0,25
2021-03-17,ru,6314,185293
2021-03-17,tr,163,4470
2021-03-17,vi,53,67
2021-03-17,zh-CN,1218,3993
2021-03-17,??,14,618
2021-03-17,ja,138,3919
2021-03-17,pt-BR,1415,7814
2021-03-17,th,41,6
2021-03-17,da,60,189
2021-03-17,he,57,69
2021-03-17,sv-SE,68,363
2021-03-17,zh-TW,611,31883
2021-03-17,ca,79,364
2021-03-17,ga-IE,48,2
2021-03-17,id,65,140
2021-03-17,is,50,37
2021-03-17,nb-NO,73,103
2021-03-17,cs,72,555
2021-03-17,el,65,126
2021-03-17,hu,78,311
2021-03-17,ka,61,12
2021-03-17,es-AR,101,342
2021-03-17,ro,40,59
2021-03-17,mk,51,12
2021-03-17,lt,47,10
2021-03-17,ms,46,13
2021-03-18,ar,130,998
2021-03-18,de,3152,85139
2021-03-18,en-US,59238,782148
2021-03-18,es-ES,2787,23137
2021-03-18,fa,66,351
2021-03-18,fr,1419,25371
2021-03-18,it,820,12181
2021-03-18,ko,139,865
2021-03-18,nl,107,1223
2021-03-18,pl,205,3161
2021-03-18,pt-PT,0,26
2021-03-18,ru,6495,186928
2021-03-18,tr,163,4515
2021-03-18,vi,69,61
2021-03-18,zh-CN,1447,3940
2021-03-18,??,4,528
2021-03-18,ja,138,3884
2021-03-18,pt-BR,1386,7957
2021-03-18,th,69,4
2021-03-18,da,67,167
2021-03-18,he,62,88
2021-03-18,sv-SE,71,356
2021-03-18,zh-TW,675,31534
2021-03-18,ca,106,366
2021-03-18,ga-IE,71,4
2021-03-18,id,70,128
2021-03-18,is,66,37
2021-03-18,nb-NO,97,64
2021-03-18,cs,73,525
2021-03-18,el,79,101
2021-03-18,hu,72,341
2021-03-18,ka,58,10
2021-03-18,es-AR,80,344
2021-03-18,ro,73,80
2021-03-18,mk,67,11
2021-03-18,lt,73,10
2021-03-18,ms,59,12
2021-03-19,ar,117,990
2021-03-19,de,3131,86080
2021-03-19,en-US,59157,780701
2021-03-19,es-ES,2690,23033
2021-03-19,fa,36,313
2021-03-19,fr,1448,25449
2021-03-19,it,881,12098
2021-03-19,ko,121,1003
2021-03-19,nl,86,1188
2021-03-19,pl,170,3041
2021-03-19,pt-PT,0,12
2021-03-19,ru,6935,191679
2021-03-19,tr,183,4611
2021-03-19,vi,59,60
2021-03-19,zh-CN,1367,4204
2021-03-19,??,9,510
2021-03-19,ja,106,4015
2021-03-19,pt-BR,1417,7737
2021-03-19,th,41,5
2021-03-19,da,54,196
2021-03-19,he,37,56
2021-03-19,sv-SE,60,376
2021-03-19,zh-TW,623,30959
2021-03-19,ca,70,386
2021-03-19,ga-IE,36,4
2021-03-19,id,49,131
2021-03-19,is,42,42
2021-03-19,nb-NO,46,83
2021-03-19,cs,70,592
2021-03-19,el,42,123
2021-03-19,hu,50,294
2021-03-19,ka,31,11
2021-03-19,es-AR,64,314
2021-03-19,ro,43,68
2021-03-19,mk,32,5
2021-03-19,lt,29,15
2021-03-19,ms,31,10
2021-03-20,ar,132,932
2021-03-20,de,3435,82621
2021-03-20,en-US,58973,759554
2021-03-20,es-ES,2572,21643
2021-03-20,fa,60,256
2021-03-20,fr,1655,23907
2021-03-20,it,887,12269
2021-03-20,ko,87,936
2021-03-20,nl,94,1140
2021-03-20,pl,158,2952
2021-03-20,pt-PT,0,6
2021-03-20,ru,7388,191654
2021-03-20,tr,153,4601
2021-03-20,vi,59,62
2021-03-20,zh-CN,1281,3916
2021-03-20,??,14,711
2021-03-20,ja,129,4116
2021-03-20,pt-BR,1181,7306
2021-03-20,th,51,7
2021-03-20,da,66,189
2021-03-20,he,57,58
2021-03-20,sv-SE,88,359
2021-03-20,zh-TW,585,30096
2021-03-20,ca,74,350
2021-03-20,ga-IE,52,2
2021-03-20,id,69,118
2021-03-20,is,61,40
2021-03-20,nb-NO,77,79
2021-03-20,cs,79,496
2021-03-20,el,69,116
2021-03-20,hu,73,319
2021-03-20,ka,55,5
2021-03-20,es-AR,91,328
2021-03-20,ro,56,69
2021-03-20,mk,52,3
2021-03-20,lt,47,14
2021-03-20,ms,55,15
2021-03-21,ar,166,944
2021-03-21,de,3455,87766
2021-03-21,en-US,58841,769289
2021-03-21,es-ES,2608,21126
2021-03-21,fa,69,318
2021-03-21,fr,1629,24280
2021-03-21,it,888,12827
2021-03-21,ko,179,851
2021-03-21,nl,124,1303
2021-03-21,pl,169,3167
2021-03-21,pt-PT,0,13
2021-03-21,ru,6751,189528
2021-03-21,tr,203,4767
2021-03-21,vi,74,73
2021-03-21,zh-CN,1355,3769
2021-03-21,??,35,612
2021-03-21,ja,160,4238
2021-03-21,pt-BR,1354,7588
2021-03-21,th,69,6
2021-03-21,da,77,155
2021-03-21,he,69,82
2021-03-21,sv-SE,89,355
2021-03-21,zh-TW,686,29899
2021-03-21,ca,87,339
2021-03-21,ga-IE,64,2
2021-03-21,id,72,117
2021-03-21,is,70,32
2021-03-21,nb-NO,77,83
2021-03-21,cs,87,515
2021-03-21,el,79,109
2021-03-21,hu,77,288
2021-03-21,ka,64,9
2021-03-21,es-AR,102,312
2021-03-21,ro,80,88
2021-03-21,mk,67,2
2021-03-21,lt,63,10
2021-03-21,ms,64,7
2021-03-22,ar,140,935
2021-03-22,de,3320,86327
2021-03-22,en-US,60262,792252
2021-03-22,es-ES,2657,22847
2021-03-22,fa,59,340
2021-03-22,fr,1565,25504
2021-03-22,it,815,12145
2021-03-22,ko,109,926
2021-03-22,nl,90,1206
2021-03-22,pl,153,3020
2021-03-22,pt-PT,0,18
2021-03-22,ru,6789,187472
2021-03-22,tr,187,4575
2021-03-22,vi,65,65
2021-03-22,zh-CN,1305,3982
2021-03-22,??,10,568
2021-03-22,ja,132,3789
2021-03-22,pt-BR,1279,7686
2021-03-22,th,56,8
2021-03-22,da,67,198
2021-03-22,he,62,75
2021-03-22,sv-SE,99,378
2021-03-22,zh-TW,591,31233
2021-03-22,ca,83,375
2021-03-22,ga-IE,64,4
2021-03-22,id,73,120
2021-03-22,is,55,31
2021-03-22,nb-NO,60,110
2021-03-22,cs,96,517
2021-03-22,el,74,115
2021-03-22,hu,61,318
2021-03-22,ka,58,9
2021-03-22,es-AR,72,323
2021-03-22,ro,75,83
2021-03-22,mk,55,19
2021-03-22,lt,57,13
2021-03-22,ms,58,15
2021-03-23,ar,143,994
2021-03-23,de,2990,85168
2021-03-23,en-US,59588,785562
2021-03-23,es-ES,2592,23014
2021-03-23,fa,58,315
2021-03-23,fr,1392,24553
2021-03-23,it,749,12010
2021-03-23,ko,94,941
2021-03-23,nl,85,1168
2021-03-23,pl,141,3075
2021-03-23,pt-PT,0,8
2021-03-23,ru,6711,187004
2021-03-23,tr,159,4568
2021-03-23,vi,61,67
2021-03-23,zh-CN,1292,3946
2021-03-23,??,33,505
2021-03-23,ja,147,3885
2021-03-23,pt-BR,1468,7982
2021-03-23,th,55,6
2021-03-23,da,57,181
2021-03-23,he,54,62
2021-03-23,sv-SE,94,330
2021-03-23,zh-TW,657,30903
2021-03-23,ca,72,360
2021-03-23,ga-IE,51,3
2021-03-23,id,60,137
2021-03-23,is,56,28
2021-03-23,nb-NO,57,89
2021-03-23,cs,68,583
2021-03-23,el,71,111
2021-03-23,hu,67,330
2021-03-23,ka,51,13
2021-03-23,es-AR,92,319
2021-03-23,ro,71,88
2021-03-23,mk,47,6
2021-03-23,lt,52,10
2021-03-23,ms,48,14
2021-03-24,ar,171,978
2021-03-24,de,3159,83235
2021-03-24,en-US,62043,781713
2021-03-24,es-ES,3011,23172
2021-03-24,fa,120,367
2021-03-24,fr,1429,24287
2021-03-24,it,903,11618
2021-03-24,ko,205,955
2021-03-24,nl,130,1127
2021-03-24,pl,220,3079
2021-03-24,pt-PT,0,12
2021-03-24,ru,7330,186559
2021-03-24,tr,263,4259
2021-03-24,vi,104,63
2021-03-24,zh-CN,1333,4039
2021-03-24,??,57,648
2021-03-24,ja,196,4014
2021-03-24,pt-BR,1550,7880
2021-03-24,th,101,10
2021-03-24,da,122,153
2021-03-24,he,105,54
2021-03-24,sv-SE,118,351
2021-03-24,zh-TW,1202,30669
2021-03-24,ca,139,354
2021-03-24,ga-IE,103,2
2021-03-24,id,105,124
2021-03-24,is,116,50
2021-03-24,nb-NO,107,89
2021-03-24,cs,142,583
2021-03-24,el,123,103
2021-03-24,hu,127,317
2021-03-24,ka,110,9
2021-03-24,es-AR,159,346
2021-03-24,ro,114,65
2021-03-24,mk,91,5
2021-03-24,lt,98,15
2021-03-24,ms,95,10
2021-03-25,ar,158,1021
2021-03-25,de,4267,82716
2021-03-25,en-US,66339,727390
2021-03-25,es-ES,2922,22273
2021-03-25,fa,81,307
2021-03-25,fr,1832,23894
2021-03-25,it,1008,11439
2021-03-25,ko,203,921
2021-03-25,nl,196,1185
2021-03-25,pl,280,3017
2021-03-25,pt-PT,0,20
2021-03-25,ru,8217,175799
2021-03-25,tr,206,4242
2021-03-25,vi,73,56
2021-03-25,zh-CN,1397,3725
2021-03-25,??,24,785
2021-03-25,ja,294,3853
2021-03-25,pt-BR,1545,7779
2021-03-25,th,64,20
2021-03-25,da,88,155
2021-03-25,he,64,55
2021-03-25,sv-SE,122,332
2021-03-25,zh-TW,2450,30627
2021-03-25,ca,83,341
2021-03-25,ga-IE,62,3
2021-03-25,id,73,137
2021-03-25,is,56,36
2021-03-25,nb-NO,65,69
2021-03-25,cs,116,553
2021-03-25,el,72,103
2021-03-25,hu,95,304
2021-03-25,ka,66,10
2021-03-25,es-AR,118,373
2021-03-25,ro,63,62
2021-03-25,mk,63,5
2021-03-25,lt,61,10
2021-03-25,ms,57,8
2021-03-26,ar,136,988
2021-03-26,de,3697,79344
2021-03-26,en-US,62516,684545
2021-03-26,es-ES,2711,21323
2021-03-26,fa,59,330
2021-03-26,fr,1611,22415
2021-03-26,it,907,11311
2021-03-26,ko,109,937
2021-03-26,nl,116,1047
2021-03-26,pl,179,2741
2021-03-26,pt-PT,0,38
2021-03-26,ru,7425,167029
2021-03-26,tr,175,4253
2021-03-26,vi,69,64
2021-03-26,zh-CN,1327,3782
2021-03-26,??,17,609
2021-03-26,ja,187,3737
2021-03-26,pt-BR,1297,7409
2021-03-26,th,58,5
2021-03-26,da,89,133
2021-03-26,he,55,30
2021-03-26,sv-SE,92,303
2021-03-26,zh-TW,1651,30410
2021-03-26,ca,101,338
2021-03-26,ga-IE,52,3
2021-03-26,id,70,122
2021-03-26,is,59,23
2021-03-26,nb-NO,64,78
2021-03-26,cs,92,520
2021-03-26,el,61,102
2021-03-26,hu,64,321
2021-03-26,ka,54,4
2021-03-26,es-AR,109,307
2021-03-26,ro,57,49
2021-03-26,mk,53,8
2021-03-26,lt,53,17
2021-03-26,ms,52,9
2021-03-27,ar,140,980
2021-03-27,de,4059,83106
2021-03-27,en-US,63298,683458
2021-03-27,es-ES,2558,20267
2021-03-27,fa,63,411
2021-03-27,fr,1663,22647
2021-03-27,it,985,11789
2021-03-27,ko,102,882
2021-03-27,nl,136,1166
2021-03-27,pl,188,2766
2021-03-27,pt-PT,0,17
2021-03-27,ru,7090,167381
2021-03-27,tr,168,3945
2021-03-27,vi,61,75
2021-03-27,zh-CN,1197,3527
2021-03-27,??,35,777
2021-03-27,ja,183,3733
2021-03-27,pt-BR,1335,6899
2021-03-27,th,67,6
2021-03-27,da,73,157
2021-03-27,he,59,25
2021-03-27,sv-SE,90,322
2021-03-27,zh-TW,1298,29525
2021-03-27,ca,68,276
2021-03-27,ga-IE,54,2
2021-03-27,id,60,101
2021-03-27,is,46,24
2021-03-27,nb-NO,56,67
2021-03-27,cs,91,512
2021-03-27,el,71,116
2021-03-27,hu,67,279
2021-03-27,ka,50,7
2021-03-27,es-AR,107,303
2021-03-27,ro,78,50
2021-03-27,mk,57,6
2021-03-27,lt,43,25
2021-03-27,ms,58,5
2021-03-28,ar,215,927
2021-03-28,de,4947,82962
2021-03-28,en-US,65796,679085
2021-03-28,es-ES,2993,19691
2021-03-28,fa,161,365
2021-03-28,fr,1847,21987
2021-03-28,it,1140,11414
2021-03-28,ko,281,923
2021-03-28,nl,208,1125
2021-03-28,pl,314,2925
2021-03-28,pt-PT,0,15
2021-03-28,ru,7686,166426
2021-03-28,tr,282,4467
2021-03-28,vi,135,60
2021-03-28,zh-CN,1504,3400
2021-03-28,??,57,853
2021-03-28,ja,361,3930
2021-03-28,pt-BR,1319,6811
2021-03-28,th,128,5
2021-03-28,da,167,147
2021-03-28,he,129,46
2021-03-28,sv-SE,176,357
2021-03-28,zh-TW,2041,29679
2021-03-28,ca,212,273
2021-03-28,ga-IE,125,3
2021-03-28,id,153,132
2021-03-28,is,167,30
2021-03-28,nb-NO,164,74
2021-03-28,cs,188,482
2021-03-28,el,150,95
2021-03-28,hu,171,321
2021-03-28,ka,187,3
2021-03-28,es-AR,214,308
2021-03-28,ro,146,37
2021-03-28,mk,146,6
2021-03-28,lt,127,16
2021-03-28,ms,109,12
2021-03-29,ar,169,867
2021-03-29,de,3786,76810
2021-03-29,en-US,66711,675699
2021-03-29,es-ES,2759,20973
2021-03-29,fa,62,329
2021-03-29,fr,1837,22408
2021-03-29,it,938,10850
2021-03-29,ko,115,907
2021-03-29,nl,180,1129
2021-03-29,pl,209,2825
2021-03-29,pt-PT,0,16
2021-03-29,ru,6913,160366
2021-03-29,tr,218,4220
2021-03-29,vi,91,75
2021-03-29,zh-CN,1383,3647
2021-03-29,??,2,699
2021-03-29,ja,226,3702
2021-03-29,en-us,0,1
2021-03-29,pt-BR,1305,7350
2021-03-29,th,95,7
2021-03-29,da,109,157
2021-03-29,he,62,69
2021-03-29,sv-SE,118,345
2021-03-29,zh-TW,1850,29693
2021-03-29,ca,142,294
2021-03-29,ga-IE,92,2
2021-03-29,id,90,118
2021-03-29,is,93,25
2021-03-29,nb-NO,56,64
2021-03-29,cs,122,509
2021-03-29,el,109,96
2021-03-29,hu,90,296
2021-03-29,ka,77,7
2021-03-29,es-AR,108,307
2021-03-29,ro,124,64
2021-03-29,mk,108,8
2021-03-29,lt,67,16
2021-03-29,ms,60,7
2021-03-30,ar,174,988
2021-03-30,de,2938,74929
2021-03-30,en-US,65894,682254
2021-03-30,es-ES,2719,21081
2021-03-30,fa,56,392
2021-03-30,fr,1437,22335
2021-03-30,it,816,10821
2021-03-30,ko,100,861
2021-03-30,nl,97,1074
2021-03-30,pl,175,2774
2021-03-30,pt-PT,0,14
2021-03-30,ru,6717,162273
2021-03-30,tr,162,4312
2021-03-30,vi,63,75
2021-03-30,zh-CN,1372,3534
2021-03-30,??,25,491
2021-03-30,ja,158,3555
2021-03-30,pt-BR,1287,7400
2021-03-30,th,47,9
2021-03-30,da,67,148
2021-03-30,he,52,60
2021-03-30,sv-SE,80,297
2021-03-30,zh-TW,1379,29026
2021-03-30,ca,72,298
2021-03-30,ga-IE,49,0
2021-03-30,id,58,112
2021-03-30,is,49,24
2021-03-30,nb-NO,56,73
2021-03-30,cs,73,487
2021-03-30,el,59,88
2021-03-30,hu,58,258
2021-03-30,ka,48,6
2021-03-30,es-AR,86,301
2021-03-30,ro,63,51
2021-03-30,mk,50,8
2021-03-30,lt,50,22
2021-03-30,ms,44,10
2021-03-31,ar,288,913
2021-03-31,de,2770,74498
2021-03-31,en-US,59775,689617
2021-03-31,es-ES,2761,20952
2021-03-31,fa,181,401
2021-03-31,fr,1513,22126
2021-03-31,it,895,11008
2021-03-31,ko,182,1231
2021-03-31,nl,181,1020
2021-03-31,pl,240,2692
2021-03-31,pt-PT,0,17
2021-03-31,ru,6839,164570
2021-03-31,tr,240,4362
2021-03-31,vi,124,62
2021-03-31,zh-CN,1280,3793
2021-03-31,??,22,485
2021-03-31,ja,265,3649
2021-03-31,pt-BR,1335,7159
2021-03-31,th,130,6
2021-03-31,da,217,170
2021-03-31,he,169,47
2021-03-31,sv-SE,155,313
2021-03-31,zh-TW,1282,29564
2021-03-31,ca,223,303
2021-03-31,ga-IE,161,0
2021-03-31,id,168,111
2021-03-31,is,159,34
2021-03-31,nb-NO,211,88
2021-03-31,cs,213,464
2021-03-31,el,202,100
2021-03-31,hu,173,287
2021-03-31,ka,148,6
2021-03-31,es-AR,216,302
2021-03-31,ro,135,57
2021-03-31,mk,136,6
2021-03-31,lt,137,13
2021-03-31,ms,141,12
2021-04-01,ar,168,1007
2021-04-01,de,2768,76132
2021-04-01,en-US,60628,692733
2021-04-01,es-ES,2602,20230
2021-04-01,fa,62,348
2021-04-01,fr,1491,22395
2021-04-01,it,708,10713
2021-04-01,ko,83,1418
2021-04-01,nl,73,1006
2021-04-01,pl,101,2495
2021-04-01,pt-PT,0,40
2021-04-01,ru,6653,165809
2021-04-01,tr,175,4265
2021-04-01,vi,49,60
2021-04-01,zh-CN,1210,3996
2021-04-01,??,11,514
2021-04-01,ja,112,3809
2021-04-01,pt-BR,1175,6946
2021-04-01,th,43,7
2021-04-01,da,68,136
2021-04-01,he,42,63
2021-04-01,sv-SE,66,332
2021-04-01,zh-TW,1034,30708
2021-04-01,ca,67,286
2021-04-01,ga-IE,39,0
2021-04-01,id,59,136
2021-04-01,is,40,28
2021-04-01,nb-NO,55,79
2021-04-01,cs,72,460
2021-04-01,el,66,81
2021-04-01,hu,50,286
2021-04-01,ka,38,4
2021-04-01,es-AR,87,283
2021-04-01,ro,46,46
2021-04-01,mk,36,6
2021-04-01,lt,37,9
2021-04-01,ms,37,8
2021-04-02,ar,116,1012
2021-04-02,de,3762,78188
2021-04-02,en-US,59435,689867
2021-04-02,es-ES,2577,19871
2021-04-02,fa,34,304
2021-04-02,fr,1332,22543
2021-04-02,it,731,10612
2021-04-02,ko,84,1456
2021-04-02,nl,97,1026
2021-04-02,pl,125,2501
2021-04-02,pt-PT,0,20
2021-04-02,ru,6951,172878
2021-04-02,tr,150,4399
2021-04-02,vi,32,57
2021-04-02,zh-CN,1128,3958
2021-04-02,??,10,628
2021-04-02,ja,158,4011
2021-04-02,pt-BR,1291,6824
2021-04-02,th,31,16
2021-04-02,da,45,152
2021-04-02,he,39,56
2021-04-02,sv-SE,70,347
2021-04-02,zh-TW,945,29785
2021-04-02,ca,66,283
2021-04-02,ga-IE,28,0
2021-04-02,id,36,115
2021-04-02,is,31,24
2021-04-02,nb-NO,36,76
2021-04-02,cs,56,502
2021-04-02,el,37,86
2021-04-02,hu,55,291
2021-04-02,ka,30,10
2021-04-02,es-AR,73,276
2021-04-02,ro,40,56
2021-04-02,mk,27,4
2021-04-02,lt,28,15
2021-04-02,ms,28,10
2021-04-03,ar,147,1073
2021-04-03,de,3203,74983
2021-04-03,en-US,59602,682940
2021-04-03,es-ES,2820,20116
2021-04-03,fa,54,442
2021-04-03,fr,1520,21437
2021-04-03,it,895,11642
2021-04-03,ko,114,1558
2021-04-03,nl,116,1031
2021-04-03,pl,196,2523
2021-04-03,pt-PT,0,16
2021-04-03,ru,7148,173346
2021-04-03,tr,192,4550
2021-04-03,vi,46,76
2021-04-03,zh-CN,1150,3700
2021-04-03,??,7,569
2021-04-03,ja,180,4056
2021-04-03,pt-BR,1284,6900
2021-04-03,th,63,6
2021-04-03,da,90,135
2021-04-03,he,42,42
2021-04-03,sv-SE,92,284
2021-04-03,zh-TW,736,28087
2021-04-03,ca,75,251
2021-04-03,ga-IE,41,1
2021-04-03,id,59,115
2021-04-03,is,50,32
2021-04-03,nb-NO,86,86
2021-04-03,cs,89,447
2021-04-03,el,53,90
2021-04-03,hu,59,302
2021-04-03,ka,60,5
2021-04-03,en-Us,0,1
2021-04-03,es-AR,85,291
2021-04-03,ro,67,46
2021-04-03,mk,61,6
2021-04-03,lt,79,37
2021-04-03,ms,67,7
2021-04-04,ar,133,1058
2021-04-04,de,3278,74722
2021-04-04,en-US,60392,685128
2021-04-04,es-ES,2775,20441
2021-04-04,fa,63,433
2021-04-04,fr,1503,21305
2021-04-04,it,782,10016
2021-04-04,ko,80,1493
2021-04-04,nl,106,1071
2021-04-04,pl,172,2423
2021-04-04,pt-PT,0,24
2021-04-04,ru,7442,175208
2021-04-04,tr,177,4520
2021-04-04,vi,57,66
2021-04-04,zh-CN,1166,3734
2021-04-04,??,43,525
2021-04-04,ja,183,4100
2021-04-04,pt-BR,1185,6697
2021-04-04,th,56,8
2021-04-04,da,67,161
2021-04-04,he,45,75
2021-04-04,sv-SE,68,319
2021-04-04,zh-TW,860,27137
2021-04-04,ca,75,318
2021-04-04,ga-IE,50,2
2021-04-04,id,62,133
2021-04-04,is,49,33
2021-04-04,nb-NO,63,82
2021-04-04,cs,81,449
2021-04-04,el,68,90
2021-04-04,hu,65,304
2021-04-04,ka,49,2
2021-04-04,es-AR,93,277
2021-04-04,ro,49,56
2021-04-04,mk,45,5
2021-04-04,lt,52,25
2021-04-04,ms,43,8
2021-04-05,ar,146,994
2021-04-05,de,3593,84604
2021-04-05,en-US,64116,744944
2021-04-05,es-ES,2933,23023
2021-04-05,fa,63,446
2021-04-05,fr,1728,23993
2021-04-05,it,847,11257
2021-04-05,ko,71,1460
2021-04-05,nl,88,1205
2021-04-05,pl,143,2811
2021-04-05,pt-PT,0,24
2021-04-05,ru,7720,178711
2021-04-05,tr,174,4322
2021-04-05,vi,62,87
2021-04-05,zh-CN,1051,3837
2021-04-05,??,11,817
2021-04-05,ja,160,3955
2021-04-05,pt-BR,1265,7726
2021-04-05,th,43,3
2021-04-05,da,66,190
2021-04-05,he,45,62
