#
# The Tor Project
#
# URL: https://metrics.torproject.org/webstats-tb-locale.csv?start=2021-12-27&end=2022-05-28
#
date,locale,initial_downloads,update_pings
2022-04-21,es-AR,216,582
2022-04-21,ro,124,56
2022-04-21,mk,113,2
2022-04-21,lt,110,20
2022-04-21,ms,115,6
2022-04-22,ar,66,548
2022-04-22,de,3012,81259
2022-04-22,en-US,49861,677415
2022-04-22,es-ES,2530,21861
2022-04-22,fa,41,166
2022-04-22,fr,1469,21336
2022-04-22,it,574,9904
2022-04-22,ko,84,896
2022-04-22,nl,74,815
2022-04-22,pl,134,2372
2022-04-22,ru,3397,137352
2022-04-22,tr,180,3141
2022-04-22,vi,36,53
2022-04-22,zh-CN,1465,5631
2022-04-22,??,13,662
2022-04-22,ja,121,3928
2022-04-22,my,36,4
2022-04-22,pt-BR,994,5665
2022-04-22,th,40,17
2022-04-22,da,40,108
2022-04-22,he,39,29
2022-04-22,sv-SE,55,288
2022-04-22,zh-TW,1352,24946
2022-04-22,ca,70,338
2022-04-22,ga-IE,41,2
2022-04-22,id,40,44
2022-04-22,is,41,24
2022-04-22,nb-NO,37,89
2022-04-22,cs,58,792
2022-04-22,el,52,92
2022-04-22,hu,158,508
2022-04-22,ka,39,4
2022-04-22,es-AR,134,514
2022-04-22,ro,47,50
2022-04-22,mk,35,7
2022-04-22,lt,39,21
2022-04-22,ms,33,1
2022-04-23,ar,67,608
2022-04-23,de,2944,78723
2022-04-23,en-US,49003,661832
2022-04-23,es-ES,2676,21352
2022-04-23,fa,44,133
2022-04-23,fr,1854,21971
2022-04-23,it,545,9538
2022-04-23,ko,87,902
2022-04-23,nl,66,866
2022-04-23,pl,141,2232
2022-04-23,ru,3032,128791
2022-04-23,tr,216,3247
2022-04-23,vi,40,66
2022-04-23,zh-CN,1398,5356
2022-04-23,??,6,555
2022-04-23,ja,106,3978
2022-04-23,my,47,3
2022-04-23,pt-BR,997,5523
2022-04-23,th,36,14
2022-04-23,da,57,102
2022-04-23,he,33,37
2022-04-23,sv-SE,61,280
2022-04-23,zh-TW,1283,24139
2022-04-23,ca,77,328
2022-04-23,ga-IE,32,2
2022-04-23,id,41,57
2022-04-23,is,37,33
2022-04-23,nb-NO,40,71
2022-04-23,cs,88,708
2022-04-23,el,53,80
2022-04-23,hu,130,474
2022-04-23,ka,43,2
2022-04-23,es-AR,153,527
2022-04-23,ro,36,45
2022-04-23,mk,36,6
2022-04-23,lt,37,26
2022-04-23,ms,34,1
2022-04-24,ar,106,555
2022-04-24,de,3269,84856
2022-04-24,en-US,48716,673038
2022-04-24,es-ES,2721,22106
2022-04-24,fa,70,177
2022-04-24,fr,2061,23015
2022-04-24,it,606,9354
2022-04-24,ko,117,850
2022-04-24,nl,84,802
2022-04-24,pl,196,2367
2022-04-24,ru,2957,127647
2022-04-24,tr,255,3223
2022-04-24,vi,68,52
2022-04-24,zh-CN,1483,5627
2022-04-24,??,38,681
2022-04-24,ja,143,4189
2022-04-24,my,68,0
2022-04-24,pt-BR,1110,5559
2022-04-24,th,68,13
2022-04-24,da,72,124
2022-04-24,he,66,60
2022-04-24,sv-SE,92,316
2022-04-24,zh-TW,1169,24380
2022-04-24,ca,83,387
2022-04-24,ga-IE,72,2
2022-04-24,id,66,42
2022-04-24,is,68,25
2022-04-24,nb-NO,71,87
2022-04-24,cs,113,890
2022-04-24,el,75,88
2022-04-24,hu,161,497
2022-04-24,ka,76,4
2022-04-24,es-AR,173,528
2022-04-24,ro,66,51
2022-04-24,mk,60,5
2022-04-24,lt,61,25
2022-04-24,ms,69,0
2022-04-25,ar,111,636
2022-04-25,de,3095,85072
2022-04-25,en-US,49147,706328
2022-04-25,es-ES,2894,21886
2022-04-25,fa,71,192
2022-04-25,fr,1871,23081
2022-04-25,it,571,9312
2022-04-25,ko,131,848
2022-04-25,nl,102,891
2022-04-25,pl,177,2440
2022-04-25,ru,3130,134769
2022-04-25,tr,203,2963
2022-04-25,vi,71,51
2022-04-25,zh-CN,1429,5650
2022-04-25,??,69,633
2022-04-25,ja,137,3923
2022-04-25,my,59,0
2022-04-25,pt-BR,1093,5910
2022-04-25,th,67,14
2022-04-25,da,96,117
2022-04-25,he,80,42
2022-04-25,sv-SE,82,297
2022-04-25,zh-TW,1123,23570
2022-04-25,ca,101,346
2022-04-25,ga-IE,63,3
2022-04-25,id,75,78
2022-04-25,is,74,20
2022-04-25,nb-NO,69,76
2022-04-25,cs,104,839
2022-04-25,el,79,100
2022-04-25,hu,165,503
2022-04-25,ka,74,3
2022-04-25,es-AR,158,548
2022-04-25,ro,81,44
2022-04-25,mk,74,4
2022-04-25,lt,57,16
2022-04-25,ms,64,0
2022-04-26,ar,92,609
2022-04-26,de,3608,83732
2022-04-26,en-US,49646,696279
2022-04-26,es-ES,3035,24353
2022-04-26,fa,53,175
2022-04-26,fr,1875,22303
2022-04-26,it,552,9790
2022-04-26,ko,92,904
2022-04-26,nl,76,852
2022-04-26,pl,143,2347
2022-04-26,ru,3026,132547
2022-04-26,tr,184,2890
2022-04-26,vi,50,52
2022-04-26,zh-CN,1438,5663
2022-04-26,??,39,586
2022-04-26,ja,117,3947
2022-04-26,my,47,0
2022-04-26,pt-BR,1138,6070
2022-04-26,th,50,15
2022-04-26,da,57,131
2022-04-26,he,43,50
2022-04-26,sv-SE,71,275
2022-04-26,zh-TW,1019,23299
2022-04-26,ca,75,390
2022-04-26,ga-IE,49,2
2022-04-26,id,59,55
2022-04-26,is,52,34
2022-04-26,nb-NO,55,79
2022-04-26,cs,61,798
2022-04-26,el,57,103
2022-04-26,hu,146,506
2022-04-26,ka,56,9
2022-04-26,es-AR,162,516
2022-04-26,ro,55,68
2022-04-26,mk,48,2
2022-04-26,lt,51,33
2022-04-26,ms,49,2
2022-04-27,ar,117,519
2022-04-27,de,3320,81705
2022-04-27,en-US,48516,684124
2022-04-27,es-ES,2767,23292
2022-04-27,fa,63,162
2022-04-27,fr,1898,21886
2022-04-27,it,511,9629
2022-04-27,ko,149,877
2022-04-27,nl,93,791
2022-04-27,pl,181,2389
2022-04-27,ru,3122,132317
2022-04-27,tr,215,2567
2022-04-27,vi,71,43
2022-04-27,zh-CN,1514,5547
2022-04-27,??,16,672
2022-04-27,ja,160,3812
2022-04-27,my,55,0
2022-04-27,pt-BR,1144,5889
2022-04-27,th,68,13
2022-04-27,da,77,116
2022-04-27,he,63,49
2022-04-27,sv-SE,78,268
2022-04-27,zh-TW,1042,23119
2022-04-27,ca,101,351
2022-04-27,ga-IE,57,4
2022-04-27,id,68,50
2022-04-27,is,74,21
2022-04-27,nb-NO,71,82
2022-04-27,cs,90,886
2022-04-27,el,74,104
2022-04-27,hu,153,496
2022-04-27,ka,83,5
2022-04-27,es-AR,159,567
2022-04-27,ro,75,59
2022-04-27,mk,61,7
2022-04-27,lt,66,32
2022-04-27,ms,56,1
2022-04-28,ar,139,567
2022-04-28,de,2823,79470
2022-04-28,en-US,46880,679574
2022-04-28,es-ES,2825,22095
2022-04-28,fa,97,157
2022-04-28,fr,1812,21445
2022-04-28,it,578,9381
2022-04-28,ko,144,850
2022-04-28,nl,128,836
2022-04-28,pl,227,2329
2022-04-28,ru,3208,133621
2022-04-28,tr,238,3026
2022-04-28,vi,108,46
2022-04-28,zh-CN,1642,5782
2022-04-28,??,107,609
2022-04-28,ja,178,4174
2022-04-28,my,93,0
2022-04-28,pt-BR,1154,5849
2022-04-28,th,95,16
2022-04-28,da,120,135
2022-04-28,he,101,47
2022-04-28,sv-SE,101,262
2022-04-28,zh-TW,1086,23386
2022-04-28,ca,129,350
2022-04-28,ga-IE,105,1
2022-04-28,id,101,50
2022-04-28,is,95,24
2022-04-28,nb-NO,106,77
2022-04-28,cs,134,831
2022-04-28,el,106,84
2022-04-28,hu,215,461
2022-04-28,ka,105,3
2022-04-28,en-Us,0,1
2022-04-28,es-AR,199,511
2022-04-28,ro,110,63
2022-04-28,mk,97,1
2022-04-28,lt,100,22
2022-04-28,ms,98,1
2022-04-29,ar,89,575
2022-04-29,de,3019,81159
2022-04-29,en-US,45923,682479
2022-04-29,es-ES,2549,21661
2022-04-29,fa,58,155
2022-04-29,fr,1613,21462
2022-04-29,it,526,9290
2022-04-29,ko,121,841
2022-04-29,nl,85,831
2022-04-29,pl,169,2317
2022-04-29,ru,3089,135231
2022-04-29,tr,212,2895
2022-04-29,vi,61,46
2022-04-29,zh-CN,1413,5635
2022-04-29,??,12,565
2022-04-29,ja,116,4222
2022-04-29,my,56,0
2022-04-29,pt-BR,1046,5658
2022-04-29,th,56,15
2022-04-29,da,78,128
2022-04-29,he,67,43
2022-04-29,sv-SE,82,285
2022-04-29,zh-TW,1020,22601
2022-04-29,ca,89,318
2022-04-29,ga-IE,57,1
2022-04-29,id,64,38
2022-04-29,is,63,29
2022-04-29,nb-NO,55,71
2022-04-29,cs,89,758
2022-04-29,el,65,112
2022-04-29,hu,142,466
2022-04-29,ka,62,6
2022-04-29,es-AR,153,529
2022-04-29,ro,68,53
2022-04-29,mk,56,7
2022-04-29,lt,54,19
2022-04-29,ms,57,2
2022-04-30,ar,117,542
2022-04-30,de,3062,78162
2022-04-30,en-US,54564,657660
2022-04-30,es-ES,2594,21074
2022-04-30,fa,78,217
2022-04-30,fr,1651,20922
2022-04-30,it,546,8934
2022-04-30,ko,119,824
2022-04-30,nl,98,844
2022-04-30,pl,162,2048
2022-04-30,ru,3113,128990
2022-04-30,tr,211,2973
2022-04-30,vi,80,39
2022-04-30,zh-CN,1587,5511
2022-04-30,??,23,564
2022-04-30,ja,157,4124
2022-04-30,my,75,0
2022-04-30,pt-BR,1015,5500
2022-04-30,th,68,12
2022-04-30,da,88,107
2022-04-30,he,68,43
2022-04-30,sv-SE,80,270
2022-04-30,zh-TW,915,23119
2022-04-30,ca,104,315
2022-04-30,ga-IE,69,2
2022-04-30,id,70,43
2022-04-30,is,71,28
2022-04-30,nb-NO,79,73
2022-04-30,cs,101,663
2022-04-30,el,84,109
2022-04-30,hu,175,443
2022-04-30,ka,74,3
2022-04-30,es-AR,165,538
2022-04-30,ro,87,71
2022-04-30,mk,68,3
2022-04-30,lt,74,11
2022-04-30,ms,66,5
2022-05-01,ar,126,623
2022-05-01,de,3888,83062
2022-05-01,en-US,51143,656095
2022-05-01,es-ES,2664,20990
2022-05-01,fa,82,167
2022-05-01,fr,1992,21694
2022-05-01,it,606,9180
2022-05-01,ko,181,858
2022-05-01,nl,108,839
2022-05-01,pl,234,2153
2022-05-01,ru,3572,125842
2022-05-01,tr,243,2830
2022-05-01,vi,82,48
2022-05-01,zh-CN,1637,5553
2022-05-01,??,52,746
2022-05-01,ja,207,4050
2022-05-01,my,84,0
2022-05-01,pt-BR,1017,5434
2022-05-01,th,80,16
2022-05-01,ru-RU,0,1
2022-05-01,da,88,111
2022-05-01,he,75,52
2022-05-01,sv-SE,95,287
2022-05-01,zh-TW,900,23031
2022-05-01,ca,114,367
2022-05-01,ga-IE,78,1
2022-05-01,id,78,42
2022-05-01,is,86,26
2022-05-01,nb-NO,78,79
2022-05-01,cs,104,729
2022-05-01,el,87,113
2022-05-01,hu,256,460
2022-05-01,ka,80,2
2022-05-01,es-AR,196,530
2022-05-01,ro,81,65
2022-05-01,mk,80,3
2022-05-01,lt,85,15
2022-05-01,ms,84,7
2022-05-02,ar,90,748
2022-05-02,de,3528,84416
2022-05-02,en-US,51493,686005
2022-05-02,es-ES,2924,22137
2022-05-02,fa,47,180
2022-05-02,fr,1741,22476
2022-05-02,it,540,9642
2022-05-02,ko,139,803
2022-05-02,nl,95,860
2022-05-02,pl,138,2144
2022-05-02,ru,3091,130084
2022-05-02,tr,198,2820
2022-05-02,vi,49,50
2022-05-02,zh-CN,1563,5425
2022-05-02,??,12,630
2022-05-02,ja,129,4233
2022-05-02,my,40,0
2022-05-02,pt-BR,1062,6164
2022-05-02,th,54,9
2022-05-02,da,77,133
2022-05-02,he,46,55
2022-05-02,sv-SE,81,307
2022-05-02,zh-TW,889,22160
2022-05-02,ca,75,348
2022-05-02,ga-IE,47,0
2022-05-02,id,45,41
2022-05-02,is,51,40
2022-05-02,nb-NO,60,90
2022-05-02,cs,88,865
2022-05-02,el,65,95
2022-05-02,hu,222,516
2022-05-02,ka,49,4
2022-05-02,es-AR,147,455
2022-05-02,ro,57,66
2022-05-02,mk,48,1
2022-05-02,lt,52,19
2022-05-02,ms,52,4
2022-05-03,ar,98,724
2022-05-03,de,3160,82959
2022-05-03,en-US,50912,689354
2022-05-03,es-ES,3036,24050
2022-05-03,fa,50,145
2022-05-03,fr,1873,22536
2022-05-03,it,549,9539
2022-05-03,ko,104,859
2022-05-03,nl,106,860
2022-05-03,pl,142,2303
2022-05-03,ru,3505,133459
2022-05-03,tr,234,3206
2022-05-03,vi,47,53
2022-05-03,zh-CN,1944,5882
2022-05-03,??,13,604
2022-05-03,ja,118,4073
2022-05-03,my,37,0
2022-05-03,pt-BR,1039,5994
2022-05-03,th,51,15
2022-05-03,da,66,133
2022-05-03,he,44,47
2022-05-03,sv-SE,83,273
2022-05-03,zh-TW,995,22175
2022-05-03,ca,73,423
2022-05-03,ga-IE,40,1
2022-05-03,id,49,48
2022-05-03,is,61,31
2022-05-03,nb-NO,46,76
2022-05-03,cs,72,888
2022-05-03,el,52,98
2022-05-03,hu,218,488
2022-05-03,ka,53,6
2022-05-03,es-AR,131,516
2022-05-03,ro,61,55
2022-05-03,mk,46,2
2022-05-03,lt,48,22
2022-05-03,ms,45,0
2022-05-04,ar,139,762
2022-05-04,de,3850,83998
2022-05-04,en-US,55856,708985
2022-05-04,es-ES,3045,25007
2022-05-04,fa,82,161
2022-05-04,fr,2224,23012
2022-05-04,it,697,9693
2022-05-04,ko,145,876
2022-05-04,nl,221,877
2022-05-04,pl,172,2392
2022-05-04,ru,4175,139042
2022-05-04,tr,238,3274
2022-05-04,vi,71,43
2022-05-04,zh-CN,1672,5681
2022-05-04,??,23,1061
2022-05-04,ja,311,4281
2022-05-04,my,66,0
2022-05-04,pt-BR,1174,5979
2022-05-04,th,78,21
2022-05-04,da,109,121
2022-05-04,he,77,48
2022-05-04,sv-SE,96,284
2022-05-04,zh-TW,2184,23017
2022-05-04,ca,112,410
2022-05-04,ga-IE,77,8
2022-05-04,id,78,68
2022-05-04,is,77,30
2022-05-04,nb-NO,72,83
2022-05-04,cs,117,855
2022-05-04,el,97,117
2022-05-04,hu,225,524
2022-05-04,ka,80,7
2022-05-04,es-AR,165,486
2022-05-04,ro,79,91
2022-05-04,mk,67,2
2022-05-04,lt,74,17
2022-05-04,ms,74,2
2022-05-05,ar,196,759
2022-05-05,de,3806,82294
2022-05-05,en-US,53548,695877
2022-05-05,es-ES,2736,21563
2022-05-05,fa,157,166
2022-05-05,fr,2170,22767
2022-05-05,it,772,9695
2022-05-05,ko,183,878
2022-05-05,nl,189,867
2022-05-05,pl,239,2390
2022-05-05,ru,3770,136015
2022-05-05,tr,289,3281
2022-05-05,vi,140,59
2022-05-05,zh-CN,1654,5987
2022-05-05,??,31,775
2022-05-05,ja,296,4113
2022-05-05,my,126,0
2022-05-05,pt-BR,1056,5836
2022-05-05,th,128,14
2022-05-05,da,169,123
2022-05-05,he,143,41
2022-05-05,sv-SE,180,251
2022-05-05,zh-TW,2593,23469
2022-05-05,ca,152,329
2022-05-05,ga-IE,105,3
2022-05-05,id,124,63
2022-05-05,is,138,24
2022-05-05,nb-NO,144,64
2022-05-05,cs,185,792
2022-05-05,el,156,143
2022-05-05,hu,301,523
2022-05-05,ka,157,6
2022-05-05,es-AR,181,524
2022-05-05,ro,149,78
2022-05-05,mk,141,3
2022-05-05,lt,139,16
2022-05-05,ms,137,4
2022-05-06,ar,82,763
2022-05-06,de,3456,81013
2022-05-06,en-US,54787,689438
2022-05-06,es-ES,2705,21590
2022-05-06,fa,73,128
2022-05-06,fr,2065,22109
2022-05-06,it,710,10314
2022-05-06,ko,95,797
2022-05-06,nl,110,814
2022-05-06,pl,119,2259
2022-05-06,ru,3545,134701
2022-05-06,tr,236,3310
2022-05-06,vi,50,52
2022-05-06,zh-CN,2665,5991
2022-05-06,??,21,1032
2022-05-06,ja,193,4329
2022-05-06,my,50,0
2022-05-06,pt-BR,985,5593
2022-05-06,th,49,17
2022-05-06,da,57,125
2022-05-06,he,40,37
2022-05-06,sv-SE,87,307
2022-05-06,zh-TW,2076,23369
2022-05-06,ca,67,339
2022-05-06,ga-IE,55,1
2022-05-06,id,42,57
2022-05-06,is,40,23
2022-05-06,nb-NO,51,80
2022-05-06,cs,95,771
2022-05-06,el,74,107
2022-05-06,hu,222,478
2022-05-06,ka,52,4
2022-05-06,es-AR,145,481
2022-05-06,ro,53,66
2022-05-06,mk,47,6
2022-05-06,lt,42,22
2022-05-06,ms,53,2
2022-05-07,ar,88,786
2022-05-07,de,3071,77646
2022-05-07,en-US,52618,673141
2022-05-07,es-ES,2652,21423
2022-05-07,fa,42,179
2022-05-07,fr,1833,21045
2022-05-07,it,652,9513
2022-05-07,ko,86,822
2022-05-07,nl,84,828
2022-05-07,pl,133,2157
2022-05-07,ru,3291,127002
2022-05-07,tr,225,3493
2022-05-07,vi,43,49
2022-05-07,zh-CN,1865,6328
2022-05-07,??,6,578
2022-05-07,ja,149,4230
2022-05-07,my,39,0
2022-05-07,pt-BR,892,5462
2022-05-07,th,39,13
2022-05-07,da,61,143
2022-05-07,he,42,37
2022-05-07,sv-SE,59,289
2022-05-07,zh-TW,1881,23491
2022-05-07,ca,74,330
2022-05-07,ga-IE,32,1
2022-05-07,id,39,73
2022-05-07,is,37,21
2022-05-07,nb-NO,43,74
2022-05-07,cs,71,651
2022-05-07,el,41,97
2022-05-07,hu,186,449
2022-05-07,ka,36,5
2022-05-07,es-AR,143,510
2022-05-07,ro,51,60
2022-05-07,mk,37,1
2022-05-07,lt,33,24
2022-05-07,ms,38,4
2022-05-08,ar,126,718
2022-05-08,de,3307,81145
2022-05-08,en-US,50869,664607
2022-05-08,es-ES,2822,22078
2022-05-08,fa,85,166
2022-05-08,fr,2008,22132
2022-05-08,it,652,9714
2022-05-08,ko,155,833
2022-05-08,nl,98,855
2022-05-08,pl,176,2321
2022-05-08,ru,3051,124852
2022-05-08,tr,237,3483
2022-05-08,vi,80,40
2022-05-08,zh-CN,1778,5991
2022-05-08,??,61,626
2022-05-08,ja,202,4441
2022-05-08,my,75,0
2022-05-08,pt-BR,902,5278
2022-05-08,th,79,14
2022-05-08,da,101,107
2022-05-08,he,92,66
2022-05-08,sv-SE,85,278
2022-05-08,zh-TW,1709,20689
2022-05-08,ca,126,362
2022-05-08,ga-IE,68,1
2022-05-08,id,82,60
2022-05-08,is,81,38
2022-05-08,nb-NO,92,92
2022-05-08,cs,115,746
2022-05-08,el,120,109
2022-05-08,hu,243,503
2022-05-08,ka,94,1
2022-05-08,es-AR,178,538
2022-05-08,ro,76,53
2022-05-08,mk,82,0
2022-05-08,lt,71,22
2022-05-08,ms,71,0
2022-05-09,ar,59,755
2022-05-09,de,3221,82228
2022-05-09,en-US,52277,690503
2022-05-09,es-ES,2894,22162
2022-05-09,fa,33,192
2022-05-09,fr,1965,22747
2022-05-09,it,515,9653
2022-05-09,ko,55,789
2022-05-09,nl,76,876
2022-05-09,pl,87,2281
2022-05-09,ru,3337,132093
2022-05-09,tr,166,3231
2022-05-09,vi,25,40
2022-05-09,zh-CN,1935,6203
2022-05-09,??,19,724
2022-05-09,ja,117,4280
2022-05-09,my,26,0
2022-05-09,pt-BR,951,5950
2022-05-09,th,24,17
2022-05-09,da,49,118
2022-05-09,he,23,62
2022-05-09,sv-SE,32,265
2022-05-09,zh-TW,846,12953
2022-05-09,ca,66,348
2022-05-09,ga-IE,19,1
2022-05-09,id,41,56
2022-05-09,is,32,20
2022-05-09,nb-NO,30,80
2022-05-09,cs,42,758
2022-05-09,el,45,97
2022-05-09,hu,173,473
2022-05-09,ka,25,7
2022-05-09,es-AR,128,494
2022-05-09,ro,34,53
2022-05-09,mk,22,3
2022-05-09,lt,16,29
2022-05-09,ms,21,2
2022-05-10,ar,67,773
2022-05-10,de,3150,81915
2022-05-10,en-US,51690,696806
2022-05-10,es-ES,2878,22487
2022-05-10,fa,35,164
2022-05-10,fr,1753,22272
2022-05-10,it,480,8926
2022-05-10,ko,89,864
2022-05-10,nl,56,851
2022-05-10,pl,91,2306
2022-05-10,ru,3184,137695
2022-05-10,tr,167,3228
2022-05-10,vi,36,40
2022-05-10,zh-CN,1943,6452
2022-05-10,??,12,626
2022-05-10,ja,121,4032
2022-05-10,my,27,0
2022-05-10,pt-BR,1053,5949
2022-05-10,th,33,28
2022-05-10,da,43,140
2022-05-10,he,33,64
2022-05-10,sv-SE,52,295
2022-05-10,zh-TW,995,16132
2022-05-10,ca,64,384
2022-05-10,ga-IE,26,3
2022-05-10,id,29,58
2022-05-10,is,39,27
2022-05-10,nb-NO,36,73
2022-05-10,cs,52,714
2022-05-10,el,31,113
2022-05-10,hu,172,456
2022-05-10,ka,38,3
2022-05-10,es-AR,128,511
2022-05-10,ro,41,58
2022-05-10,mk,31,1
2022-05-10,lt,27,20
2022-05-10,ms,25,2
2022-05-11,ar,132,719
2022-05-11,de,3079,81414
2022-05-11,en-US,50954,688639
2022-05-11,es-ES,2835,21949
2022-05-11,fa,90,177
2022-05-11,fr,1717,21949
2022-05-11,it,577,9174
2022-05-11,ko,150,835
2022-05-11,nl,125,861
2022-05-11,pl,148,2264
2022-05-11,ru,3307,135066
2022-05-11,tr,221,3258
2022-05-11,vi,87,44
2022-05-11,zh-CN,2196,6510
2022-05-11,??,39,617
2022-05-11,ja,143,3972
2022-05-11,my,81,0
2022-05-11,pt-BR,1004,5858
2022-05-11,th,81,27
2022-05-11,da,83,117
2022-05-11,he,82,67
2022-05-11,sv-SE,93,293
2022-05-11,zh-TW,1201,17148
2022-05-11,ca,115,351
2022-05-11,ga-IE,81,1
2022-05-11,id,91,67
2022-05-11,is,95,23
2022-05-11,nb-NO,92,94
2022-05-11,cs,95,731
2022-05-11,el,106,116
2022-05-11,hu,171,471
2022-05-11,ka,86,3
2022-05-11,es-AR,193,502
2022-05-11,ro,87,50
2022-05-11,mk,75,1
2022-05-11,lt,83,24
2022-05-11,ms,84,3
2022-05-12,ar,125,678
2022-05-12,de,3028,80838
2022-05-12,en-US,51161,677187
2022-05-12,es-ES,2662,22064
2022-05-12,fa,101,183
2022-05-12,fr,1674,21858
2022-05-12,it,561,8922
2022-05-12,ko,180,821
2022-05-12,nl,132,786
2022-05-12,pl,159,2266
2022-05-12,ru,3165,131759
2022-05-12,tr,238,3173
2022-05-12,vi,110,58
2022-05-12,zh-CN,1938,6208
2022-05-12,??,35,781
2022-05-12,ja,155,4214
2022-05-12,my,95,0
2022-05-12,pt-BR,1095,5789
2022-05-12,th,99,19
2022-05-12,da,107,103
2022-05-12,he,95,55
2022-05-12,sv-SE,107,283
2022-05-12,zh-TW,1063,16921
2022-05-12,ca,143,345
2022-05-12,ga-IE,89,4
2022-05-12,id,102,73
2022-05-12,is,116,19
2022-05-12,nb-NO,100,75
2022-05-12,cs,124,790
2022-05-12,el,111,138
2022-05-12,hu,152,480
2022-05-12,ka,99,8
2022-05-12,es-AR,188,510
2022-05-12,ro,109,43
2022-05-12,mk,95,2
2022-05-12,lt,93,13
2022-05-12,ms,97,5
2022-05-13,ar,48,673
2022-05-13,de,3067,80735
2022-05-13,en-US,49840,671736
2022-05-13,es-ES,2463,20789
2022-05-13,fa,31,129
2022-05-13,fr,1600,21198
2022-05-13,it,505,8912
2022-05-13,ko,88,875
2022-05-13,nl,58,857
2022-05-13,pl,102,2298
2022-05-13,ru,3096,132892
2022-05-13,tr,167,3080
2022-05-13,vi,41,49
2022-05-13,zh-CN,2179,6322
2022-05-13,??,16,816
2022-05-13,ja,109,4259
2022-05-13,my,31,0
2022-05-13,pt-BR,1110,5887
2022-05-13,th,27,9
2022-05-13,da,52,123
2022-05-13,he,27,40
2022-05-13,sv-SE,41,279
2022-05-13,zh-TW,1032,16954
2022-05-13,ca,58,350
2022-05-13,ga-IE,32,1
2022-05-13,id,40,58
2022-05-13,is,42,16
2022-05-13,nb-NO,24,74
2022-05-13,cs,58,746
2022-05-13,el,43,104
2022-05-13,hu,79,502
2022-05-13,ka,42,5
2022-05-13,es-AR,128,489
2022-05-13,ro,29,46
2022-05-13,mk,26,3
2022-05-13,lt,26,22
2022-05-13,ms,31,3
2022-05-14,ar,63,662
2022-05-14,de,2762,73850
2022-05-14,en-US,50244,649221
2022-05-14,es-ES,2296,19581
2022-05-14,fa,30,168
2022-05-14,fr,1676,20484
2022-05-14,it,487,8500
2022-05-14,ko,123,883
2022-05-14,nl,77,751
2022-05-14,pl,94,2198
2022-05-14,ru,3006,126743
2022-05-14,tr,172,3280
2022-05-14,vi,33,52
2022-05-14,zh-CN,2273,6288
2022-05-14,??,17,554
2022-05-14,ja,127,4483
2022-05-14,my,25,0
2022-05-14,pt-BR,1109,5440
2022-05-14,th,27,10
2022-05-14,da,37,126
2022-05-14,he,32,49
2022-05-14,sv-SE,36,285
2022-05-14,zh-TW,1173,17996
2022-05-14,ca,60,286
2022-05-14,ga-IE,28,2
2022-05-14,id,29,56
2022-05-14,is,40,18
2022-05-14,nb-NO,34,66
2022-05-14,cs,49,592
2022-05-14,el,40,124
2022-05-14,hu,72,429
2022-05-14,ka,37,8
2022-05-14,es-AR,118,479
2022-05-14,ro,41,63
2022-05-14,mk,22,3
2022-05-14,lt,25,14
2022-05-14,ms,25,2
2022-05-15,ar,116,649
2022-05-15,de,3001,78549
2022-05-15,en-US,51191,670907
2022-05-15,es-ES,2554,20975
2022-05-15,fa,69,186
2022-05-15,fr,1796,21380
2022-05-15,it,502,8861
2022-05-15,ko,177,874
2022-05-15,nl,106,764
2022-05-15,pl,143,2228
2022-05-15,ru,3055,126754
2022-05-15,tr,226,3242
2022-05-15,vi,64,43
2022-05-15,zh-CN,2290,6143
2022-05-15,??,49,522
2022-05-15,ja,156,4337
2022-05-15,my,64,0
2022-05-15,pt-BR,1076,5392
2022-05-15,th,67,29
2022-05-15,da,63,107
2022-05-15,he,58,63
2022-05-15,sv-SE,87,295
2022-05-15,zh-TW,1080,18694
2022-05-15,ca,94,344
2022-05-15,ga-IE,56,0
2022-05-15,id,61,62
2022-05-15,is,65,37
2022-05-15,nb-NO,70,65
2022-05-15,cs,106,709
2022-05-15,el,64,126
2022-05-15,hu,113,462
2022-05-15,ka,69,2
2022-05-15,es-AR,136,461
2022-05-15,ro,68,55
2022-05-15,mk,66,3
2022-05-15,lt,67,15
2022-05-15,ms,64,2
2022-05-16,ar,105,659
2022-05-16,de,3264,84507
2022-05-16,en-US,52269,694562
2022-05-16,es-ES,2668,21470
2022-05-16,fa,35,168
2022-05-16,fr,1878,22983
2022-05-16,it,481,9602
2022-05-16,ko,145,889
2022-05-16,nl,71,886
2022-05-16,pl,96,2377
2022-05-16,ru,3112,131046
2022-05-16,tr,224,3116
2022-05-16,vi,32,49
2022-05-16,zh-CN,2155,6445
2022-05-16,??,16,736
2022-05-16,ja,117,4132
2022-05-16,my,54,1
2022-05-16,pt-BR,1184,6030
2022-05-16,th,44,16
2022-05-16,da,56,132
2022-05-16,he,43,54
2022-05-16,sv-SE,72,309
2022-05-16,zh-TW,1156,18795
2022-05-16,ca,61,353
2022-05-16,ga-IE,40,2
2022-05-16,id,43,53
2022-05-16,is,33,22
2022-05-16,nb-NO,39,60
2022-05-16,cs,81,756
2022-05-16,el,51,118
2022-05-16,hu,91,490
2022-05-16,ka,49,6
2022-05-16,es-AR,116,477
2022-05-16,ro,39,56
2022-05-16,mk,41,3
2022-05-16,lt,37,16
2022-05-16,ms,33,0
2022-05-17,ar,96,648
2022-05-17,de,3020,82153
2022-05-17,en-US,51606,687383
